name,n,Toffoli,CNOT,1-qubit
optcount,8,2508.0,498.0,1481.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.4609250398724085,5.911646586345381,5.88048615800135
perm,8,5920.0,2700.0,8085.0
oldcount,8,2498.0,496.0,1475.0
optcount,8,2498.0,496.0,1475.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.3698959167333866,5.443548387096774,5.48135593220339
perm,8,5808.0,2716.0,8001.0
oldcount,8,2474.0,492.0,1463.0
optcount,8,2474.0,492.0,1463.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.347615198059822,5.520325203252033,5.4688995215311005
perm,8,5990.0,2766.0,8221.0
oldcount,8,2498.0,496.0,1475.0
optcount,8,2498.0,496.0,1475.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.397918334667734,5.576612903225806,5.573559322033899
perm,8,5976.0,2884.0,8469.0
oldcount,8,2474.0,492.0,1463.0
optcount,8,2474.0,492.0,1463.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.41552142279709,5.861788617886178,5.78879015721121
perm,8,5920.0,2724.0,8117.0
oldcount,8,2474.0,492.0,1463.0
optcount,8,2474.0,492.0,1463.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.3928860145513338,5.536585365853658,5.5481886534518114
perm,8,5948.0,2740.0,8193.0
oldcount,8,2508.0,498.0,1481.0
optcount,8,2508.0,498.0,1481.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.3716108452950557,5.502008032128514,5.532072923700203
perm,8,5934.0,2754.0,8211.0
oldcount,8,2486.0,494.0,1469.0
optcount,8,2486.0,494.0,1469.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.3869670152855993,5.574898785425101,5.589516678012253
perm,8,6102.0,2826.0,8431.0
oldcount,8,2496.0,496.0,1475.0
optcount,8,2496.0,496.0,1475.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.4447115384615383,5.69758064516129,5.715932203389831
perm,8,5990.0,2822.0,8347.0
oldcount,8,2416.0,482.0,1437.0
optcount,8,2416.0,482.0,1437.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.4793046357615895,5.854771784232365,5.8086290883785665
perm,8,5990.0,2842.0,8423.0
oldcount,8,2498.0,496.0,1475.0
optcount,8,2498.0,496.0,1475.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.397918334667734,5.729838709677419,5.7105084745762715
perm,8,6046.0,2850.0,8459.0
oldcount,8,2464.0,490.0,1457.0
optcount,8,2464.0,490.0,1457.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.4537337662337664,5.816326530612245,5.8057652711050105
perm,8,5864.0,2712.0,8049.0
oldcount,8,2488.0,494.0,1471.0
optcount,8,2488.0,494.0,1471.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.356913183279743,5.489878542510121,5.471787899388171
perm,8,5962.0,2826.0,8387.0
oldcount,8,2450.0,488.0,1455.0
optcount,8,2450.0,488.0,1455.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.433469387755102,5.790983606557377,5.76426116838488
perm,8,5850.0,2738.0,8099.0
oldcount,8,2484.0,494.0,1469.0
optcount,8,2484.0,494.0,1469.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.3550724637681157,5.5425101214574894,5.513274336283186
perm,8,6102.0,2958.0,8689.0
oldcount,8,2486.0,494.0,1469.0
optcount,8,2486.0,494.0,1469.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.4545454545454546,5.987854251012146,5.914908100748809
perm,8,5878.0,2806.0,8227.0
oldcount,8,2464.0,490.0,1457.0
optcount,8,2464.0,490.0,1457.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.385551948051948,5.726530612244898,5.646533973919012
perm,8,6004.0,2840.0,8413.0
oldcount,8,2498.0,496.0,1475.0
optcount,8,2498.0,496.0,1475.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.403522818254604,5.725806451612903,5.703728813559322
perm,8,6018.0,2838.0,8397.0
oldcount,8,2556.0,506.0,1505.0
optcount,8,2556.0,506.0,1505.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.3544600938967135,5.608695652173913,5.579401993355482
perm,8,5976.0,2784.0,8263.0
oldcount,8,2544.0,504.0,1499.0
optcount,8,2544.0,504.0,1499.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.349056603773585,5.523809523809524,5.512341561040694
perm,8,6088.0,2840.0,8445.0
oldcount,8,2498.0,496.0,1475.0
optcount,8,2498.0,496.0,1475.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.4371497197758205,5.725806451612903,5.725423728813559
perm,8,6060.0,2944.0,8681.0
oldcount,8,2474.0,492.0,1463.0
optcount,8,2474.0,492.0,1463.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.4494745351657237,5.983739837398374,5.933697881066302
perm,8,5724.0,2640.0,7825.0
oldcount,8,2484.0,494.0,1469.0
optcount,8,2484.0,494.0,1469.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.3043478260869565,5.34412955465587,5.326752893124574
perm,8,5920.0,2808.0,8329.0
oldcount,8,2418.0,482.0,1433.0
optcount,8,2418.0,482.0,1433.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.4483043837882548,5.825726141078838,5.812281926029309
perm,8,6046.0,2926.0,8605.0
oldcount,8,2522.0,500.0,1487.0
optcount,8,2522.0,500.0,1487.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.3973037272006343,5.852,5.786819098856759
perm,8,6074.0,2814.0,8397.0
oldcount,8,2510.0,498.0,1483.0
optcount,8,2510.0,498.0,1483.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.4199203187250995,5.650602409638554,5.662171274443695
perm,8,5976.0,2776.0,8277.0
oldcount,8,2534.0,502.0,1493.0
optcount,8,2534.0,502.0,1493.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.3583267561168113,5.52988047808765,5.543871399866042
perm,8,6060.0,2888.0,8569.0
oldcount,8,2498.0,496.0,1475.0
optcount,8,2498.0,496.0,1475.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.4259407526020818,5.82258064516129,5.809491525423729
perm,8,5976.0,2884.0,8481.0
oldcount,8,2460.0,490.0,1457.0
optcount,8,2460.0,490.0,1457.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.4292682926829268,5.885714285714286,5.820864790665752
perm,8,5808.0,2644.0,7837.0
oldcount,8,2520.0,500.0,1487.0
optcount,8,2520.0,500.0,1487.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.3047619047619046,5.288,5.270342972427707
perm,8,6158.0,2934.0,8699.0
oldcount,8,2464.0,490.0,1457.0
optcount,8,2464.0,490.0,1457.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.499188311688312,5.987755102040817,5.970487302676733
perm,8,5948.0,2772.0,8223.0
oldcount,8,2496.0,496.0,1475.0
optcount,8,2496.0,496.0,1475.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.3830128205128207,5.588709677419355,5.574915254237288
perm,8,6004.0,2840.0,8419.0
oldcount,8,2484.0,494.0,1469.0
optcount,8,2484.0,494.0,1469.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.4170692431561998,5.748987854251012,5.731109598366236
perm,8,6018.0,2906.0,8545.0
oldcount,8,2472.0,492.0,1465.0
optcount,8,2472.0,492.0,1465.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.4344660194174756,5.90650406504065,5.832764505119454
perm,8,5920.0,2800.0,8215.0
oldcount,8,2460.0,490.0,1457.0
optcount,8,2460.0,490.0,1457.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.4065040650406506,5.714285714285714,5.638297872340425
perm,8,6018.0,2918.0,8565.0
oldcount,8,2496.0,496.0,1479.0
optcount,8,2496.0,496.0,1479.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.4110576923076925,5.883064516129032,5.7910750507099396
perm,8,6046.0,2838.0,8401.0
oldcount,8,2496.0,496.0,1475.0
optcount,8,2496.0,496.0,1475.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.422275641025641,5.721774193548387,5.695593220338983
perm,8,5780.0,2688.0,7935.0
oldcount,8,2508.0,498.0,1481.0
optcount,8,2508.0,498.0,1481.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.3046251993620417,5.397590361445783,5.357866306549629
perm,8,6116.0,2988.0,8795.0
oldcount,8,2486.0,494.0,1469.0
optcount,8,2486.0,494.0,1469.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.4601769911504423,6.048582995951417,5.987066031313819
perm,8,6018.0,2898.0,8589.0
oldcount,8,2498.0,496.0,1477.0
optcount,8,2498.0,496.0,1477.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.4091273018414734,5.842741935483871,5.815165876777251
perm,8,5990.0,2902.0,8595.0
oldcount,8,2544.0,504.0,1499.0
optcount,8,2544.0,504.0,1499.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.354559748427673,5.757936507936508,5.733822548365577
perm,8,5962.0,2886.0,8487.0
oldcount,8,2484.0,494.0,1469.0
optcount,8,2484.0,494.0,1469.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.400161030595813,5.842105263157895,5.777399591558884
perm,8,5920.0,2748.0,8159.0
oldcount,8,2474.0,492.0,1463.0
optcount,8,2474.0,492.0,1463.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.3928860145513338,5.585365853658536,5.576896787423103
perm,8,6046.0,2802.0,8291.0
oldcount,8,2508.0,498.0,1481.0
optcount,8,2508.0,498.0,1481.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.4106858054226477,5.626506024096385,5.598244429439568
perm,8,5976.0,2764.0,8261.0
oldcount,8,2484.0,494.0,1469.0
optcount,8,2484.0,494.0,1469.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.4057971014492754,5.5951417004048585,5.623553437712729
perm,8,6032.0,2896.0,8543.0
oldcount,8,2532.0,502.0,1493.0
optcount,8,2532.0,502.0,1493.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.382306477093207,5.768924302788845,5.7220361687876755
perm,8,6116.0,2864.0,8475.0
oldcount,8,2498.0,496.0,1475.0
optcount,8,2498.0,496.0,1475.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.4483586869495597,5.774193548387097,5.745762711864407
perm,8,5962.0,2746.0,8201.0
oldcount,8,2488.0,494.0,1471.0
optcount,8,2488.0,494.0,1471.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.3963022508038585,5.558704453441296,5.575118966689327
perm,8,5976.0,2848.0,8427.0
oldcount,8,2498.0,496.0,1475.0
optcount,8,2498.0,496.0,1475.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.3923138510808646,5.741935483870968,5.713220338983051
perm,8,5948.0,2824.0,8379.0
oldcount,8,2544.0,504.0,1499.0
optcount,8,2544.0,504.0,1499.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.338050314465409,5.603174603174603,5.589726484322882
perm,8,5990.0,2798.0,8277.0
oldcount,8,2496.0,496.0,1475.0
optcount,8,2496.0,496.0,1475.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.3998397435897436,5.641129032258065,5.611525423728813
perm,8,6060.0,2828.0,8435.0
oldcount,8,2486.0,494.0,1469.0
optcount,8,2486.0,494.0,1469.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.4376508447304905,5.724696356275303,5.742001361470388
perm,8,5990.0,2838.0,8429.0
oldcount,8,2508.0,498.0,1481.0
optcount,8,2508.0,498.0,1481.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.3883572567783093,5.698795180722891,5.6914247130317355
perm,8,5780.0,2724.0,8031.0
oldcount,8,2440.0,486.0,1445.0
optcount,8,2440.0,486.0,1445.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.3688524590163933,5.604938271604938,5.557785467128028
perm,8,5864.0,2684.0,7991.0
oldcount,8,2496.0,496.0,1475.0
optcount,8,2496.0,496.0,1475.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.3493589743589745,5.411290322580645,5.417627118644067
perm,8,6074.0,2778.0,8339.0
oldcount,8,2462.0,490.0,1457.0
optcount,8,2462.0,490.0,1457.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.4670999187652316,5.669387755102041,5.723404255319149
perm,8,6032.0,2816.0,8391.0
oldcount,8,2450.0,488.0,1451.0
optcount,8,2450.0,488.0,1451.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.462040816326531,5.770491803278689,5.782908339076499
perm,8,6060.0,2824.0,8425.0
oldcount,8,2484.0,494.0,1469.0
optcount,8,2484.0,494.0,1469.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.4396135265700485,5.716599190283401,5.735194009530293
perm,8,5976.0,2772.0,8241.0
oldcount,8,2484.0,494.0,1469.0
optcount,8,2484.0,494.0,1469.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.4057971014492754,5.611336032388664,5.609938733832539
perm,8,5976.0,2820.0,8383.0
oldcount,8,2508.0,498.0,1481.0
optcount,8,2508.0,498.0,1481.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.382775119617225,5.662650602409639,5.660364618501013
perm,8,6074.0,2870.0,8525.0
oldcount,8,2498.0,496.0,1475.0
optcount,8,2498.0,496.0,1475.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.4315452361889514,5.786290322580645,5.779661016949152
perm,8,6074.0,2802.0,8393.0
oldcount,8,2430.0,484.0,1441.0
optcount,8,2430.0,484.0,1441.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.499588477366255,5.789256198347108,5.824427480916031
perm,8,6032.0,2832.0,8465.0
oldcount,8,2520.0,500.0,1487.0
optcount,8,2520.0,500.0,1487.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.3936507936507936,5.664,5.692669804976463
perm,8,5976.0,2788.0,8239.0
oldcount,8,2498.0,496.0,1475.0
optcount,8,2498.0,496.0,1475.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.3923138510808646,5.620967741935484,5.585762711864406
perm,8,5990.0,2774.0,8265.0
oldcount,8,2486.0,494.0,1469.0
optcount,8,2486.0,494.0,1469.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.409493161705551,5.615384615384615,5.626276378488768
perm,8,5934.0,2834.0,8367.0
oldcount,8,2522.0,500.0,1487.0
optcount,8,2522.0,500.0,1487.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.35289452815226,5.668,5.6267652992602555
perm,8,6046.0,2822.0,8351.0
oldcount,8,2520.0,500.0,1487.0
optcount,8,2520.0,500.0,1487.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.399206349206349,5.644,5.61600537995965
perm,8,5864.0,2792.0,8241.0
oldcount,8,2472.0,492.0,1465.0
optcount,8,2472.0,492.0,1465.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.372168284789644,5.67479674796748,5.625255972696245
perm,8,5962.0,2770.0,8235.0
oldcount,8,2464.0,490.0,1457.0
optcount,8,2464.0,490.0,1457.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.419642857142857,5.653061224489796,5.652024708304736
perm,8,6004.0,2744.0,8229.0
oldcount,8,2462.0,490.0,1461.0
optcount,8,2462.0,490.0,1461.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.438667749796913,5.6,5.632443531827516
perm,8,6214.0,2910.0,8685.0
oldcount,8,2532.0,502.0,1493.0
optcount,8,2532.0,502.0,1493.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.4541864139020535,5.796812749003984,5.817146684527796
perm,8,5990.0,2814.0,8367.0
oldcount,8,2430.0,484.0,1439.0
optcount,8,2430.0,484.0,1439.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.4650205761316872,5.81404958677686,5.814454482279361
perm,8,5962.0,2798.0,8289.0
oldcount,8,2532.0,502.0,1493.0
optcount,8,2532.0,502.0,1493.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.354660347551343,5.573705179282869,5.551908908238446
perm,8,5990.0,2738.0,8215.0
oldcount,8,2472.0,492.0,1463.0
optcount,8,2472.0,492.0,1463.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.4231391585760518,5.565040650406504,5.615174299384826
perm,8,5906.0,2762.0,8177.0
oldcount,8,2496.0,496.0,1475.0
optcount,8,2496.0,496.0,1475.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.3661858974358974,5.568548387096774,5.543728813559322
perm,8,6088.0,2904.0,8571.0
oldcount,8,2484.0,494.0,1469.0
optcount,8,2484.0,494.0,1469.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.4508856682769724,5.8785425101214575,5.834581347855684
perm,8,6060.0,2760.0,8281.0
oldcount,8,2544.0,504.0,1499.0
optcount,8,2544.0,504.0,1499.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.3820754716981134,5.476190476190476,5.524349566377585
perm,8,6018.0,2826.0,8393.0
oldcount,8,2486.0,494.0,1469.0
optcount,8,2486.0,494.0,1469.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.420756234915527,5.720647773279352,5.713410483321987
perm,8,6046.0,2918.0,8601.0
oldcount,8,2484.0,494.0,1471.0
optcount,8,2484.0,494.0,1471.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.4339774557165863,5.906882591093117,5.847042828008158
perm,8,6032.0,2840.0,8411.0
oldcount,8,2498.0,496.0,1475.0
optcount,8,2498.0,496.0,1475.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.4147317854283425,5.725806451612903,5.702372881355932
perm,8,6088.0,2908.0,8607.0
oldcount,8,2438.0,486.0,1445.0
optcount,8,2438.0,486.0,1445.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.4971287940935194,5.983539094650205,5.956401384083045
perm,8,6074.0,2766.0,8307.0
oldcount,8,2532.0,502.0,1493.0
optcount,8,2532.0,502.0,1493.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.3988941548183256,5.50996015936255,5.5639651707970526
perm,8,6046.0,2918.0,8575.0
oldcount,8,2496.0,496.0,1475.0
optcount,8,2496.0,496.0,1475.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.422275641025641,5.883064516129032,5.813559322033898
perm,8,5990.0,2878.0,8501.0
oldcount,8,2486.0,494.0,1469.0
optcount,8,2486.0,494.0,1469.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.409493161705551,5.825910931174089,5.786929884275017
perm,8,5892.0,2760.0,8229.0
oldcount,8,2484.0,494.0,1469.0
optcount,8,2484.0,494.0,1469.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.3719806763285023,5.587044534412955,5.601769911504425
perm,8,6032.0,2904.0,8597.0
oldcount,8,2452.0,488.0,1451.0
optcount,8,2452.0,488.0,1451.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.4600326264274064,5.950819672131147,5.924879393521709
perm,8,5920.0,2764.0,8217.0
oldcount,8,2510.0,498.0,1481.0
optcount,8,2510.0,498.0,1481.0
opt_old,8,1.0,1.0,1.0
perm_opt,8,2.358565737051793,5.550200803212851,5.548278190411884
perm,9,9150.0,4154.0,13165.0
oldcount,9,4478.0,770.0,2311.0
optcount,9,4464.0,768.0,2307.0
opt_old,9,0.9968736042876284,0.9974025974025974,0.9982691475551709
perm_opt,9,2.049731182795699,5.408854166666667,5.70654529692241
perm,9,9054.0,4194.0,13129.0
oldcount,9,4388.0,756.0,2279.0
optcount,9,4362.0,752.0,2271.0
opt_old,9,0.9940747493163172,0.9947089947089947,0.9964896884598509
perm_opt,9,2.075653370013755,5.577127659574468,5.781153676794363
perm,9,9342.0,4214.0,13325.0
oldcount,9,4376.0,752.0,2265.0
optcount,9,4350.0,748.0,2257.0
opt_old,9,0.9940585009140768,0.9946808510638298,0.996467991169978
perm_opt,9,2.147586206896552,5.633689839572193,5.903854674346477
perm,9,8958.0,4138.0,12983.0
oldcount,9,4606.0,792.0,2395.0
optcount,9,4540.0,782.0,2377.0
opt_old,9,0.985670864090317,0.9873737373737373,0.9924843423799582
perm_opt,9,1.9731277533039648,5.291560102301791,5.461926798485486
perm,9,8878.0,4180.0,13029.0
oldcount,9,4578.0,786.0,2377.0
optcount,9,4494.0,774.0,2357.0
opt_old,9,0.981651376146789,0.9847328244274809,0.991586032814472
perm_opt,9,1.9755229194481532,5.4005167958656335,5.527789563003818
perm,9,9310.0,4306.0,13565.0
oldcount,9,4478.0,770.0,2327.0
optcount,9,4436.0,764.0,2315.0
opt_old,9,0.9906208128628852,0.9922077922077922,0.9948431456811345
perm_opt,9,2.0987376014427412,5.636125654450262,5.859611231101512
perm,9,9342.0,4182.0,13349.0
oldcount,9,4406.0,756.0,2277.0
optcount,9,4378.0,752.0,2273.0
opt_old,9,0.9936450295052202,0.9947089947089947,0.9982433025911287
perm_opt,9,2.133851073549566,5.5611702127659575,5.872855257369116
perm,9,9310.0,4282.0,13487.0
oldcount,9,4460.0,768.0,2315.0
optcount,9,4448.0,766.0,2313.0
opt_old,9,0.9973094170403587,0.9973958333333334,0.9991360691144708
perm_opt,9,2.0930755395683454,5.590078328981723,5.8309554690877645
perm,9,9198.0,4308.0,13497.0
oldcount,9,4482.0,770.0,2315.0
optcount,9,4440.0,764.0,2303.0
opt_old,9,0.9906291834002677,0.9922077922077922,0.994816414686825
perm_opt,9,2.0716216216216217,5.638743455497382,5.860616587060356
perm,9,8846.0,4024.0,12739.0
oldcount,9,4450.0,766.0,2303.0
optcount,9,4394.0,758.0,2285.0
opt_old,9,0.9874157303370786,0.9895561357702349,0.9921841076856275
perm_opt,9,2.013199817933546,5.308707124010554,5.575054704595186
perm,9,9118.0,4202.0,13161.0
oldcount,9,4342.0,750.0,2255.0
optcount,9,4288.0,742.0,2243.0
opt_old,9,0.987563334868724,0.9893333333333333,0.9946784922394678
perm_opt,9,2.126399253731343,5.663072776280323,5.867588051716451
perm,9,9214.0,4198.0,13277.0
oldcount,9,4462.0,770.0,2321.0
optcount,9,4422.0,764.0,2317.0
opt_old,9,0.9910354101299865,0.9922077922077922,0.998276604911676
perm_opt,9,2.0836725463591135,5.494764397905759,5.730254639620198
perm,9,9102.0,4200.0,13209.0
oldcount,9,4444.0,764.0,2301.0
optcount,9,4430.0,762.0,2301.0
opt_old,9,0.9968496849684968,0.9973821989528796,1.0
perm_opt,9,2.054627539503386,5.511811023622047,5.7405475880052155
perm,9,8766.0,4046.0,12693.0
oldcount,9,4462.0,768.0,2313.0
optcount,9,4410.0,760.0,2301.0
opt_old,9,0.9883460331689825,0.9895833333333334,0.9948119325551232
perm_opt,9,1.9877551020408164,5.323684210526316,5.5162972620599735
perm,9,9118.0,4314.0,13409.0
oldcount,9,4594.0,788.0,2367.0
optcount,9,4560.0,782.0,2353.0
opt_old,9,0.9925990422289943,0.9923857868020305,0.9940853400929447
perm_opt,9,1.9995614035087719,5.516624040920716,5.698682532936677
perm,9,9054.0,4350.0,13469.0
oldcount,9,4368.0,754.0,2257.0
optcount,9,4316.0,746.0,2247.0
opt_old,9,0.9880952380952381,0.9893899204244032,0.9955693398316349
perm_opt,9,2.0977757182576457,5.831099195710456,5.9942145082332
perm,9,9054.0,4222.0,13181.0
oldcount,9,4366.0,750.0,2265.0
optcount,9,4312.0,742.0,2251.0
opt_old,9,0.9876316994961063,0.9893333333333333,0.9938189845474613
perm_opt,9,2.099721706864564,5.690026954177897,5.855619724566859
perm,9,9390.0,4340.0,13639.0
oldcount,9,4516.0,774.0,2321.0
optcount,9,4502.0,772.0,2315.0
opt_old,9,0.9968999114260407,0.9974160206718347,0.997414907367514
perm_opt,9,2.085739671257219,5.6217616580310885,5.891576673866091
perm,9,9038.0,4188.0,13093.0
oldcount,9,4362.0,752.0,2263.0
optcount,9,4322.0,746.0,2259.0
opt_old,9,0.9908298945437872,0.9920212765957447,0.9982324348210341
perm_opt,9,2.0911614993058767,5.613941018766756,5.79592740150509
perm,9,9294.0,4160.0,13185.0
oldcount,9,4402.0,760.0,2289.0
optcount,9,4348.0,752.0,2279.0
opt_old,9,0.987732848705134,0.9894736842105263,0.9956312800349497
perm_opt,9,2.137534498620055,5.531914893617022,5.785432207108381
perm,9,9310.0,4410.0,13779.0
oldcount,9,4518.0,774.0,2323.0
optcount,9,4490.0,770.0,2317.0
opt_old,9,0.9938025675077468,0.9948320413436692,0.9974171330176496
perm_opt,9,2.0734966592427617,5.7272727272727275,5.946914113077255
perm,9,8862.0,4218.0,13103.0
