name,d,Toffoli,CNOT,1-qubit
oldcount,1,228.0,24.0,145.0
optcount,1,228.0,24.0,145.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.5,2.4166666666666665,1.4482758620689655
perm,1,114.0,38.0,180.0
oldcount,1,136.0,14.0,123.0
optcount,1,136.0,14.0,123.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.8382352941176471,2.7142857142857144,1.4634146341463414
perm,1,114.0,54.0,204.0
oldcount,1,158.0,22.0,93.0
optcount,1,158.0,22.0,93.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.7215189873417721,2.4545454545454546,2.193548387096774
perm,1,114.0,34.0,174.0
oldcount,1,110.0,12.0,105.0
optcount,1,110.0,12.0,105.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,1.0363636363636364,2.8333333333333335,1.6571428571428573
perm,1,114.0,42.0,186.0
oldcount,1,184.0,16.0,161.0
optcount,1,184.0,16.0,161.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.6195652173913043,2.625,1.15527950310559
perm,1,114.0,62.0,216.0
oldcount,1,200.0,26.0,97.0
optcount,1,200.0,26.0,97.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.57,2.3846153846153846,2.2268041237113403
perm,1,114.0,42.0,186.0
oldcount,1,130.0,16.0,107.0
optcount,1,130.0,16.0,107.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.8769230769230769,2.625,1.7383177570093458
perm,1,114.0,50.0,198.0
oldcount,1,170.0,20.0,121.0
optcount,1,170.0,20.0,121.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.6705882352941176,2.5,1.6363636363636365
perm,1,114.0,50.0,198.0
oldcount,1,134.0,20.0,85.0
optcount,1,134.0,20.0,85.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.8507462686567164,2.5,2.3294117647058825
perm,1,114.0,46.0,192.0
oldcount,1,116.0,18.0,81.0
optcount,1,116.0,18.0,81.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.9827586206896551,2.5555555555555554,2.3703703703703702
perm,1,114.0,46.0,192.0
oldcount,1,156.0,18.0,121.0
optcount,1,156.0,18.0,121.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.7307692307692307,2.5555555555555554,1.5867768595041323
perm,1,114.0,38.0,180.0
oldcount,1,142.0,14.0,129.0
optcount,1,142.0,14.0,129.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.8028169014084507,2.7142857142857144,1.3953488372093024
perm,1,114.0,38.0,180.0
oldcount,1,94.0,14.0,81.0
optcount,1,94.0,14.0,81.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,1.2127659574468086,2.7142857142857144,2.2222222222222223
perm,1,114.0,42.0,186.0
oldcount,1,94.0,16.0,71.0
optcount,1,94.0,16.0,71.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,1.2127659574468086,2.625,2.619718309859155
perm,1,114.0,42.0,186.0
oldcount,1,154.0,16.0,131.0
optcount,1,154.0,16.0,131.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.7402597402597403,2.625,1.4198473282442747
perm,1,114.0,46.0,192.0
oldcount,1,190.0,18.0,155.0
optcount,1,190.0,18.0,155.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.6,2.5555555555555554,1.238709677419355
perm,1,114.0,42.0,186.0
oldcount,1,146.0,16.0,123.0
optcount,1,146.0,16.0,123.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.7808219178082192,2.625,1.5121951219512195
perm,1,114.0,42.0,186.0
oldcount,1,154.0,16.0,131.0
optcount,1,154.0,16.0,131.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.7402597402597403,2.625,1.4198473282442747
perm,1,114.0,34.0,174.0
oldcount,1,84.0,12.0,79.0
optcount,1,84.0,12.0,79.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,1.3571428571428572,2.8333333333333335,2.2025316455696204
perm,1,114.0,46.0,192.0
oldcount,1,196.0,18.0,161.0
optcount,1,196.0,18.0,161.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.5816326530612245,2.5555555555555554,1.1925465838509317
perm,1,114.0,58.0,210.0
oldcount,1,234.0,24.0,151.0
optcount,1,234.0,24.0,151.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.48717948717948717,2.4166666666666665,1.390728476821192
perm,1,114.0,42.0,186.0
oldcount,1,114.0,16.0,91.0
optcount,1,114.0,16.0,91.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,1.0,2.625,2.043956043956044
perm,1,114.0,58.0,210.0
oldcount,1,210.0,24.0,127.0
optcount,1,210.0,24.0,127.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.5428571428571428,2.4166666666666665,1.6535433070866141
perm,1,114.0,34.0,174.0
oldcount,1,70.0,12.0,65.0
optcount,1,70.0,12.0,65.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,1.6285714285714286,2.8333333333333335,2.6769230769230767
perm,1,114.0,58.0,210.0
oldcount,1,216.0,24.0,133.0
optcount,1,216.0,24.0,133.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.5277777777777778,2.4166666666666665,1.5789473684210527
perm,1,114.0,42.0,186.0
oldcount,1,170.0,16.0,147.0
optcount,1,170.0,16.0,147.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.6705882352941176,2.625,1.2653061224489797
perm,1,114.0,66.0,222.0
oldcount,1,248.0,28.0,123.0
optcount,1,248.0,28.0,123.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.4596774193548387,2.357142857142857,1.8048780487804879
perm,1,114.0,46.0,192.0
oldcount,1,128.0,18.0,93.0
optcount,1,128.0,18.0,93.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.890625,2.5555555555555554,2.064516129032258
perm,1,114.0,46.0,192.0
oldcount,1,194.0,18.0,159.0
optcount,1,194.0,18.0,159.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.5876288659793815,2.5555555555555554,1.2075471698113207
perm,1,114.0,62.0,216.0
oldcount,1,198.0,26.0,95.0
optcount,1,198.0,26.0,95.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.5757575757575758,2.3846153846153846,2.2736842105263158
perm,1,114.0,50.0,198.0
oldcount,1,168.0,20.0,119.0
optcount,1,168.0,20.0,119.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.6785714285714286,2.5,1.6638655462184875
perm,1,114.0,50.0,198.0
oldcount,1,180.0,20.0,131.0
optcount,1,180.0,20.0,131.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.6333333333333333,2.5,1.5114503816793894
perm,1,114.0,38.0,180.0
oldcount,1,88.0,14.0,75.0
optcount,1,88.0,14.0,75.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,1.2954545454545454,2.7142857142857144,2.4
perm,51,5860.0,2322.0,9239.0
oldcount,51,8300.0,774.0,3561.0
optcount,51,7912.0,722.0,3463.0
opt_old,51,0.9532530120481928,0.9328165374677002,0.9724796405504071
perm_opt,51,0.7406471183013145,3.21606648199446,2.667917990181923
perm,51,5860.0,2362.0,9347.0
oldcount,51,8086.0,770.0,3495.0
optcount,51,7722.0,718.0,3393.0
opt_old,51,0.954983922829582,0.9324675324675324,0.9708154506437768
perm_opt,51,0.7588707588707588,3.2896935933147633,2.7547892720306515
perm,51,5860.0,2354.0,9315.0
oldcount,51,8340.0,792.0,3517.0
optcount,51,7714.0,710.0,3317.0
opt_old,51,0.9249400479616307,0.8964646464646465,0.9431333522888826
perm_opt,51,0.7596577651024112,3.315492957746479,2.808260476334037
perm,51,5860.0,2406.0,9421.0
oldcount,51,8436.0,794.0,3549.0
optcount,51,7946.0,728.0,3439.0
opt_old,51,0.9419155998103367,0.9168765743073047,0.9690053536207383
perm_opt,51,0.737477976340297,3.3049450549450547,2.73945914510032
perm,51,5860.0,2398.0,9397.0
oldcount,51,8048.0,748.0,3439.0
optcount,51,7670.0,698.0,3327.0
opt_old,51,0.9530318091451292,0.9331550802139037,0.96743239313754
perm_opt,51,0.7640156453715776,3.4355300859598854,2.8244664863240154
perm,51,5860.0,2330.0,9307.0
oldcount,51,7848.0,742.0,3405.0
optcount,51,7374.0,670.0,3225.0
opt_old,51,0.9396024464831805,0.9029649595687331,0.947136563876652
perm_opt,51,0.794684024952536,3.4776119402985075,2.885891472868217
perm,51,5860.0,2426.0,9427.0
oldcount,51,8426.0,802.0,3593.0
optcount,51,7846.0,730.0,3409.0
opt_old,51,0.9311654403038215,0.9102244389027432,0.9487893125521848
perm_opt,51,0.7468773897527402,3.3232876712328765,2.765327075388677
perm,51,5860.0,2414.0,9389.0
oldcount,51,8572.0,800.0,3593.0
optcount,51,8168.0,746.0,3461.0
opt_old,51,0.9528698086794214,0.9325,0.963261898135263
perm_opt,51,0.7174338883447601,3.2359249329758715,2.712799768852933
perm,51,5860.0,2398.0,9393.0
oldcount,51,7584.0,720.0,3277.0
optcount,51,7102.0,654.0,3123.0
opt_old,51,0.9364451476793249,0.9083333333333333,0.9530057979859627
perm_opt,51,0.8251196845958885,3.6666666666666665,3.0076849183477425
perm,51,5860.0,2390.0,9341.0
oldcount,51,8820.0,818.0,3691.0
optcount,51,8434.0,768.0,3589.0
opt_old,51,0.9562358276643991,0.9388753056234719,0.9723652126794906
perm_opt,51,0.6948067346454826,3.1119791666666665,2.602674839788242
perm,51,5860.0,2402.0,9383.0
oldcount,51,8492.0,810.0,3723.0
optcount,51,7902.0,730.0,3513.0
opt_old,51,0.930522845030617,0.9012345679012346,0.943593875906527
perm_opt,51,0.7415844090103771,3.2904109589041095,2.6709365214916025
perm,51,5860.0,2306.0,9243.0
oldcount,51,8146.0,768.0,3503.0
optcount,51,7738.0,704.0,3365.0
opt_old,51,0.949914068254358,0.9166666666666666,0.9606051955466742
perm_opt,51,0.7573016283277333,3.2755681818181817,2.7468053491827638
perm,51,5860.0,2398.0,9345.0
oldcount,51,8568.0,780.0,3541.0
optcount,51,8142.0,720.0,3377.0
opt_old,51,0.9502801120448179,0.9230769230769231,0.9536853996046315
perm_opt,51,0.7197248833210513,3.3305555555555557,2.767249037607344
perm,51,5860.0,2290.0,9167.0
oldcount,51,8502.0,786.0,3585.0
optcount,51,8134.0,734.0,3461.0
opt_old,51,0.95671606680781,0.9338422391857506,0.9654114365411437
perm_opt,51,0.7204327514138186,3.119891008174387,2.6486564576711933
perm,51,5860.0,2382.0,9349.0
oldcount,51,8530.0,802.0,3635.0
optcount,51,8116.0,744.0,3507.0
opt_old,51,0.9514654161781946,0.9276807980049875,0.964786795048143
perm_opt,51,0.7220305569245934,3.2016129032258065,2.66581123467351
perm,51,5860.0,2458.0,9479.0
oldcount,51,8556.0,810.0,3689.0
optcount,51,8062.0,740.0,3513.0
opt_old,51,0.9422627395979429,0.9135802469135802,0.9522905936568176
perm_opt,51,0.72686678243612,3.3216216216216217,2.698263592371193
perm,51,5860.0,2446.0,9477.0
oldcount,51,8364.0,786.0,3493.0
optcount,51,7924.0,730.0,3375.0
opt_old,51,0.9473935915829746,0.9287531806615776,0.9662181505868881
perm_opt,51,0.7395254921756689,3.350684931506849,2.808
perm,51,5860.0,2442.0,9443.0
oldcount,51,8756.0,832.0,3723.0
optcount,51,8352.0,772.0,3583.0
opt_old,51,0.9538602101416171,0.9278846153846154,0.962395917271018
perm_opt,51,0.7016283524904214,3.1632124352331608,2.6355009768350546
perm,51,5860.0,2362.0,9299.0
oldcount,51,8302.0,776.0,3541.0
optcount,51,7840.0,714.0,3395.0
opt_old,51,0.9443507588532883,0.9201030927835051,0.9587687094041232
perm_opt,51,0.7474489795918368,3.3081232492997197,2.7390279823269514
perm,51,5860.0,2370.0,9367.0
oldcount,51,7920.0,766.0,3423.0
optcount,51,7432.0,696.0,3289.0
opt_old,51,0.9383838383838384,0.9086161879895561,0.9608530528775927
perm_opt,51,0.7884822389666308,3.4051724137931036,2.847978108847674
perm,51,5860.0,2398.0,9353.0
oldcount,51,8814.0,820.0,3707.0
optcount,51,8256.0,750.0,3531.0
opt_old,51,0.9366916269571137,0.9146341463414634,0.9525222551928784
perm_opt,51,0.7097868217054264,3.1973333333333334,2.6488246955536674
perm,51,5860.0,2418.0,9475.0
oldcount,51,7810.0,752.0,3407.0
optcount,51,7078.0,664.0,3203.0
opt_old,51,0.9062740076824584,0.8829787234042553,0.9401232756090402
perm_opt,51,0.8279174908166148,3.641566265060241,2.9581642210427725
perm,51,5860.0,2406.0,9413.0
oldcount,51,8040.0,754.0,3463.0
optcount,51,7628.0,696.0,3299.0
opt_old,51,0.9487562189054727,0.9230769230769231,0.9526422177302917
perm_opt,51,0.7682223387519664,3.456896551724138,2.853288875416793
perm,51,5860.0,2442.0,9483.0
oldcount,51,8324.0,796.0,3539.0
optcount,51,7806.0,722.0,3351.0
opt_old,51,0.9377703027390678,0.907035175879397,0.9468776490534049
perm_opt,51,0.7507045862157314,3.3822714681440442,2.8299015219337513
perm,51,5860.0,2378.0,9347.0
oldcount,51,8138.0,762.0,3457.0
optcount,51,7594.0,692.0,3309.0
opt_old,51,0.9331531088719587,0.9081364829396326,0.9571883135666763
perm_opt,51,0.7716618382933895,3.4364161849710984,2.824720459353279
perm,51,5860.0,2402.0,9363.0
oldcount,51,8680.0,818.0,3681.0
optcount,51,8144.0,748.0,3539.0
opt_old,51,0.9382488479262673,0.9144254278728606,0.9614235262157023
perm_opt,51,0.7195481335952849,3.2112299465240643,2.64566261655835
perm,51,5860.0,2390.0,9369.0
oldcount,51,8526.0,798.0,3619.0
optcount,51,8040.0,736.0,3481.0
opt_old,51,0.9429978888106967,0.9223057644110275,0.9618679193147278
perm_opt,51,0.7288557213930348,3.2472826086956523,2.6914679689744325
perm,51,5860.0,2290.0,9203.0
oldcount,51,8308.0,770.0,3511.0
