name,d,Toffoli,CNOT,1-qubit
perm_opt,1,0.5588235294117647,2.25,1.6942148760330578
perm,1,114.0,38.0,181.0
oldcount,1,162.0,14.0,149.0
optcount,1,162.0,14.0,149.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.7037037037037037,2.7142857142857144,1.2147651006711409
perm,1,114.0,62.0,217.0
oldcount,1,250.0,26.0,147.0
optcount,1,250.0,26.0,147.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.456,2.3846153846153846,1.4761904761904763
perm,1,114.0,54.0,205.0
oldcount,1,202.0,24.0,119.0
optcount,1,202.0,24.0,119.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.5643564356435643,2.25,1.7226890756302522
perm,1,114.0,50.0,199.0
oldcount,1,286.0,26.0,189.0
optcount,1,286.0,26.0,189.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.3986013986013986,1.9230769230769231,1.052910052910053
perm,1,114.0,50.0,199.0
oldcount,1,216.0,26.0,119.0
optcount,1,216.0,26.0,119.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.5277777777777778,1.9230769230769231,1.6722689075630253
perm,1,114.0,42.0,187.0
oldcount,1,168.0,18.0,133.0
optcount,1,168.0,18.0,133.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.6785714285714286,2.3333333333333335,1.406015037593985
perm,1,114.0,46.0,193.0
oldcount,1,288.0,24.0,211.0
optcount,1,288.0,24.0,211.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.3958333333333333,1.9166666666666667,0.9146919431279621
perm,1,114.0,66.0,223.0
oldcount,1,260.0,28.0,135.0
optcount,1,260.0,28.0,135.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.43846153846153846,2.357142857142857,1.651851851851852
perm,1,114.0,42.0,187.0
oldcount,1,170.0,16.0,147.0
optcount,1,170.0,16.0,147.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.6705882352941176,2.625,1.272108843537415
perm,1,114.0,54.0,205.0
oldcount,1,222.0,24.0,139.0
optcount,1,222.0,24.0,139.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.5135135135135135,2.25,1.474820143884892
perm,1,114.0,46.0,193.0
oldcount,1,232.0,22.0,169.0
optcount,1,232.0,22.0,169.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.49137931034482757,2.090909090909091,1.1420118343195267
perm,1,114.0,50.0,199.0
oldcount,1,194.0,20.0,145.0
optcount,1,194.0,20.0,145.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.5876288659793815,2.5,1.3724137931034484
perm,1,114.0,46.0,193.0
oldcount,1,164.0,18.0,129.0
optcount,1,164.0,18.0,129.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.6951219512195121,2.5555555555555554,1.496124031007752
perm,1,114.0,54.0,205.0
oldcount,1,182.0,22.0,117.0
optcount,1,182.0,22.0,117.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.6263736263736264,2.4545454545454546,1.7521367521367521
perm,1,114.0,42.0,187.0
oldcount,1,132.0,16.0,109.0
optcount,1,132.0,16.0,109.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.8636363636363636,2.625,1.7155963302752293
perm,1,114.0,50.0,199.0
oldcount,1,214.0,24.0,133.0
optcount,1,214.0,24.0,133.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.5327102803738317,2.0833333333333335,1.4962406015037595
perm,1,114.0,50.0,199.0
oldcount,1,210.0,24.0,129.0
optcount,1,210.0,24.0,129.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.5428571428571428,2.0833333333333335,1.5426356589147288
perm,1,114.0,30.0,169.0
oldcount,1,148.0,12.0,143.0
optcount,1,148.0,12.0,143.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.7702702702702703,2.5,1.1818181818181819
perm,1,114.0,22.0,157.0
oldcount,1,78.0,6.0,85.0
optcount,1,78.0,6.0,85.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,1.4615384615384615,3.6666666666666665,1.8470588235294119
perm,1,114.0,26.0,163.0
oldcount,1,96.0,14.0,89.0
optcount,1,96.0,14.0,89.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,1.1875,1.8571428571428572,1.8314606741573034
perm,1,114.0,42.0,187.0
oldcount,1,212.0,18.0,177.0
optcount,1,212.0,18.0,177.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.5377358490566038,2.3333333333333335,1.0564971751412429
perm,1,114.0,58.0,211.0
oldcount,1,236.0,26.0,133.0
optcount,1,236.0,26.0,133.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.4830508474576271,2.230769230769231,1.586466165413534
perm,1,114.0,58.0,211.0
oldcount,1,232.0,24.0,149.0
optcount,1,232.0,24.0,149.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.49137931034482757,2.4166666666666665,1.4161073825503356
perm,1,114.0,54.0,205.0
oldcount,1,216.0,24.0,133.0
optcount,1,216.0,24.0,133.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.5277777777777778,2.25,1.5413533834586466
perm,1,114.0,54.0,205.0
oldcount,1,256.0,24.0,173.0
optcount,1,256.0,24.0,173.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.4453125,2.25,1.1849710982658959
perm,1,114.0,42.0,187.0
oldcount,1,178.0,18.0,143.0
optcount,1,178.0,18.0,143.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.6404494382022472,2.3333333333333335,1.3076923076923077
perm,1,114.0,26.0,163.0
oldcount,1,124.0,12.0,121.0
optcount,1,124.0,12.0,121.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.9193548387096774,2.1666666666666665,1.3471074380165289
perm,1,114.0,54.0,205.0
oldcount,1,220.0,24.0,137.0
optcount,1,220.0,24.0,137.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.5181818181818182,2.25,1.4963503649635037
perm,1,114.0,38.0,181.0
oldcount,1,220.0,22.0,167.0
optcount,1,220.0,22.0,167.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.5181818181818182,1.7272727272727273,1.0838323353293413
perm,1,114.0,50.0,199.0
oldcount,1,158.0,20.0,109.0
optcount,1,158.0,20.0,109.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.7215189873417721,2.5,1.8256880733944953
perm,1,114.0,62.0,217.0
oldcount,1,302.0,28.0,177.0
optcount,1,302.0,28.0,177.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.37748344370860926,2.2142857142857144,1.2259887005649717
perm,1,114.0,62.0,217.0
oldcount,1,248.0,26.0,145.0
optcount,1,248.0,26.0,145.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.4596774193548387,2.3846153846153846,1.4965517241379311
perm,1,114.0,50.0,199.0
oldcount,1,186.0,22.0,121.0
optcount,1,186.0,22.0,121.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.6129032258064516,2.272727272727273,1.6446280991735538
perm,1,114.0,42.0,187.0
oldcount,1,186.0,20.0,139.0
optcount,1,186.0,20.0,139.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.6129032258064516,2.1,1.3453237410071943
perm,1,114.0,58.0,211.0
oldcount,1,198.0,24.0,115.0
optcount,1,198.0,24.0,115.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.5757575757575758,2.4166666666666665,1.8347826086956522
perm,1,114.0,46.0,193.0
oldcount,1,140.0,18.0,105.0
optcount,1,140.0,18.0,105.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.8142857142857143,2.5555555555555554,1.838095238095238
perm,1,114.0,38.0,181.0
oldcount,1,104.0,14.0,91.0
optcount,1,104.0,14.0,91.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,1.0961538461538463,2.7142857142857144,1.989010989010989
perm,1,114.0,58.0,211.0
oldcount,1,244.0,24.0,161.0
optcount,1,244.0,24.0,161.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.4672131147540984,2.4166666666666665,1.31055900621118
perm,1,114.0,42.0,187.0
oldcount,1,126.0,16.0,103.0
optcount,1,126.0,16.0,103.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.9047619047619048,2.625,1.8155339805825244
perm,1,114.0,38.0,181.0
oldcount,1,212.0,20.0,169.0
optcount,1,212.0,20.0,169.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.5377358490566038,1.9,1.0710059171597632
perm,1,114.0,50.0,199.0
oldcount,1,164.0,20.0,115.0
optcount,1,164.0,20.0,115.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.6951219512195121,2.5,1.7304347826086957
perm,1,114.0,62.0,217.0
oldcount,1,240.0,26.0,137.0
optcount,1,240.0,26.0,137.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.475,2.3846153846153846,1.583941605839416
perm,1,114.0,58.0,211.0
oldcount,1,248.0,26.0,145.0
optcount,1,248.0,26.0,145.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.4596774193548387,2.230769230769231,1.4551724137931035
perm,1,114.0,58.0,211.0
oldcount,1,208.0,24.0,125.0
optcount,1,208.0,24.0,125.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.5480769230769231,2.4166666666666665,1.688
perm,1,114.0,58.0,211.0
oldcount,1,232.0,24.0,149.0
optcount,1,232.0,24.0,149.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.49137931034482757,2.4166666666666665,1.4161073825503356
perm,1,114.0,42.0,187.0
oldcount,1,118.0,16.0,95.0
optcount,1,118.0,16.0,95.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.9661016949152542,2.625,1.9684210526315788
perm,1,114.0,50.0,199.0
oldcount,1,162.0,20.0,113.0
optcount,1,162.0,20.0,113.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.7037037037037037,2.5,1.761061946902655
perm,1,114.0,58.0,211.0
oldcount,1,250.0,26.0,147.0
optcount,1,250.0,26.0,147.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.456,2.230769230769231,1.435374149659864
perm,1,114.0,46.0,193.0
oldcount,1,200.0,20.0,151.0
optcount,1,200.0,20.0,151.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.57,2.3,1.2781456953642385
perm,1,114.0,38.0,181.0
oldcount,1,182.0,18.0,149.0
optcount,1,182.0,18.0,149.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.6263736263736264,2.111111111111111,1.2147651006711409
perm,1,114.0,50.0,199.0
oldcount,1,148.0,20.0,99.0
optcount,1,148.0,20.0,99.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.7702702702702703,2.5,2.01010101010101
perm,1,114.0,62.0,217.0
oldcount,1,242.0,26.0,139.0
optcount,1,242.0,26.0,139.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.47107438016528924,2.3846153846153846,1.5611510791366907
perm,1,114.0,50.0,199.0
oldcount,1,218.0,22.0,153.0
optcount,1,218.0,22.0,153.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.5229357798165137,2.272727272727273,1.3006535947712419
perm,1,114.0,46.0,193.0
oldcount,1,198.0,20.0,149.0
optcount,1,198.0,20.0,149.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.5757575757575758,2.3,1.2953020134228188
perm,1,114.0,46.0,193.0
oldcount,1,196.0,20.0,147.0
optcount,1,196.0,20.0,147.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.5816326530612245,2.3,1.3129251700680271
perm,1,114.0,38.0,181.0
oldcount,1,202.0,18.0,169.0
optcount,1,202.0,18.0,169.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.5643564356435643,2.111111111111111,1.0710059171597632
perm,1,114.0,54.0,205.0
oldcount,1,226.0,22.0,161.0
optcount,1,226.0,22.0,161.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.504424778761062,2.4545454545454546,1.2732919254658386
perm,1,114.0,50.0,199.0
oldcount,1,188.0,20.0,139.0
optcount,1,188.0,20.0,139.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.6063829787234043,2.5,1.4316546762589928
perm,1,114.0,42.0,187.0
oldcount,1,216.0,20.0,169.0
optcount,1,216.0,20.0,169.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.5277777777777778,2.1,1.106508875739645
perm,1,114.0,46.0,193.0
oldcount,1,250.0,24.0,173.0
optcount,1,250.0,24.0,173.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.456,1.9166666666666667,1.115606936416185
perm,1,114.0,58.0,211.0
oldcount,1,216.0,24.0,133.0
optcount,1,216.0,24.0,133.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.5277777777777778,2.4166666666666665,1.586466165413534
perm,1,114.0,50.0,199.0
oldcount,1,220.0,20.0,171.0
optcount,1,220.0,20.0,171.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.5181818181818182,2.5,1.1637426900584795
perm,1,114.0,58.0,211.0
oldcount,1,210.0,24.0,127.0
optcount,1,210.0,24.0,127.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.5428571428571428,2.4166666666666665,1.6614173228346456
perm,1,114.0,46.0,193.0
oldcount,1,196.0,20.0,147.0
optcount,1,196.0,20.0,147.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.5816326530612245,2.3,1.3129251700680271
perm,1,114.0,42.0,187.0
oldcount,1,136.0,16.0,113.0
optcount,1,136.0,16.0,113.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.8382352941176471,2.625,1.654867256637168
perm,1,114.0,58.0,211.0
oldcount,1,236.0,24.0,153.0
optcount,1,236.0,24.0,153.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.4830508474576271,2.4166666666666665,1.3790849673202614
perm,1,114.0,54.0,205.0
oldcount,1,244.0,22.0,179.0
optcount,1,244.0,22.0,179.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.4672131147540984,2.4545454545454546,1.1452513966480447
perm,1,114.0,58.0,211.0
oldcount,1,216.0,24.0,133.0
optcount,1,216.0,24.0,133.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.5277777777777778,2.4166666666666665,1.586466165413534
perm,1,114.0,38.0,181.0
oldcount,1,192.0,18.0,159.0
optcount,1,192.0,18.0,159.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.59375,2.111111111111111,1.1383647798742138
perm,1,114.0,38.0,181.0
oldcount,1,244.0,24.0,181.0
optcount,1,244.0,24.0,181.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.4672131147540984,1.5833333333333333,1.0
perm,1,114.0,42.0,187.0
oldcount,1,206.0,20.0,159.0
optcount,1,206.0,20.0,159.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.5533980582524272,2.1,1.1761006289308176
perm,1,114.0,54.0,205.0
oldcount,1,194.0,24.0,111.0
optcount,1,194.0,24.0,111.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.5876288659793815,2.25,1.8468468468468469
perm,1,114.0,46.0,193.0
oldcount,1,158.0,18.0,123.0
optcount,1,158.0,18.0,123.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.7215189873417721,2.5555555555555554,1.5691056910569106
perm,1,114.0,50.0,199.0
oldcount,1,218.0,22.0,153.0
optcount,1,218.0,22.0,153.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.5229357798165137,2.272727272727273,1.3006535947712419
perm,1,114.0,50.0,199.0
oldcount,1,166.0,20.0,117.0
optcount,1,166.0,20.0,117.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.6867469879518072,2.5,1.7008547008547008
perm,1,114.0,50.0,199.0
oldcount,1,228.0,24.0,147.0
optcount,1,228.0,24.0,147.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.5,2.0833333333333335,1.3537414965986394
perm,1,114.0,50.0,199.0
oldcount,1,172.0,20.0,123.0
optcount,1,172.0,20.0,123.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.6627906976744186,2.5,1.6178861788617886
perm,1,114.0,42.0,187.0
oldcount,1,182.0,18.0,147.0
optcount,1,182.0,18.0,147.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.6263736263736264,2.3333333333333335,1.272108843537415
perm,1,114.0,58.0,211.0
oldcount,1,198.0,24.0,115.0
optcount,1,198.0,24.0,115.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.5757575757575758,2.4166666666666665,1.8347826086956522
perm,1,114.0,34.0,175.0
oldcount,1,128.0,12.0,123.0
optcount,1,128.0,12.0,123.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.890625,2.8333333333333335,1.4227642276422765
perm,1,114.0,54.0,205.0
oldcount,1,204.0,22.0,139.0
optcount,1,204.0,22.0,139.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.5588235294117647,2.4545454545454546,1.474820143884892
perm,1,114.0,46.0,193.0
oldcount,1,140.0,20.0,91.0
optcount,1,140.0,20.0,91.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.8142857142857143,2.3,2.120879120879121
perm,1,114.0,46.0,193.0
oldcount,1,176.0,18.0,141.0
optcount,1,176.0,18.0,141.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.6477272727272727,2.5555555555555554,1.3687943262411348
perm,1,114.0,50.0,199.0
oldcount,1,206.0,20.0,157.0
optcount,1,206.0,20.0,157.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.5533980582524272,2.5,1.267515923566879
perm,1,114.0,50.0,199.0
oldcount,1,166.0,20.0,117.0
optcount,1,166.0,20.0,117.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.6867469879518072,2.5,1.7008547008547008
perm,1,114.0,34.0,175.0
oldcount,1,132.0,14.0,119.0
optcount,1,132.0,14.0,119.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.8636363636363636,2.4285714285714284,1.4705882352941178
perm,1,114.0,38.0,181.0
oldcount,1,102.0,14.0,89.0
optcount,1,102.0,14.0,89.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,1.1176470588235294,2.7142857142857144,2.033707865168539
perm,1,114.0,38.0,181.0
oldcount,1,186.0,20.0,143.0
optcount,1,186.0,20.0,143.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.6129032258064516,1.9,1.2657342657342658
perm,1,114.0,62.0,217.0
oldcount,1,234.0,28.0,109.0
optcount,1,234.0,28.0,109.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.48717948717948717,2.2142857142857144,1.9908256880733946
perm,1,114.0,46.0,193.0
oldcount,1,198.0,20.0,149.0
optcount,1,198.0,20.0,149.0
opt_old,1,1.0,1.0,1.0
perm_opt,1,0.5757575757575758,2.3,1.2953020134228188
perm,51,6136.0,2438.0,9531.0
oldcount,51,10148.0,890.0,4107.0
optcount,51,9842.0,850.0,4033.0
opt_old,51,0.9698462751281041,0.9550561797752809,0.9819819819819819
perm_opt,51,0.6234505181873603,2.868235294117647,2.363253161418299
perm,51,6136.0,2478.0,9595.0
oldcount,51,10376.0,914.0,4223.0
optcount,51,9866.0,856.0,4063.0
opt_old,51,0.9508481110254433,0.936542669584245,0.9621122424816482
perm_opt,51,0.6219339144536793,2.8948598130841123,2.3615555008614324
perm,51,6136.0,2386.0,9493.0
oldcount,51,9272.0,806.0,3763.0
optcount,51,8964.0,770.0,3667.0
opt_old,51,0.9667817083692839,0.9553349875930521,0.9744884400744087
perm_opt,51,0.6845158411423472,3.0987012987012985,2.588764657758386
perm,51,6136.0,2526.0,9731.0
oldcount,51,9884.0,876.0,4131.0
optcount,51,9580.0,834.0,4041.0
opt_old,51,0.9692432213678672,0.952054794520548,0.9782135076252724
perm_opt,51,0.6405010438413361,3.028776978417266,2.4080673100717642
perm,51,6136.0,2390.0,9451.0
oldcount,51,10040.0,886.0,4089.0
optcount,51,9638.0,836.0,4009.0
opt_old,51,0.9599601593625497,0.9435665914221218,0.9804353142577648
perm_opt,51,0.6366466071799128,2.8588516746411483,2.3574457470690944
perm,51,6136.0,2418.0,9533.0
oldcount,51,9912.0,876.0,4019.0
optcount,51,9574.0,828.0,3921.0
opt_old,51,0.9658999192897498,0.9452054794520548,0.9756158248320478
perm_opt,51,0.6409024441194903,2.920289855072464,2.4312675337923997
perm,51,6136.0,2466.0,9557.0
oldcount,51,10160.0,894.0,4205.0
optcount,51,9822.0,844.0,4085.0
opt_old,51,0.966732283464567,0.9440715883668904,0.9714625445897741
perm_opt,51,0.6247200162899613,2.9218009478672986,2.33953488372093
perm,51,6136.0,2386.0,9433.0
oldcount,51,10236.0,878.0,4139.0
optcount,51,9808.0,828.0,4019.0
opt_old,51,0.9581867917155139,0.9430523917995444,0.9710074897318193
perm_opt,51,0.6256117455138662,2.8816425120772946,2.347101268972381
perm,51,6136.0,2450.0,9573.0
oldcount,51,10842.0,950.0,4463.0
optcount,51,10536.0,910.0,4379.0
opt_old,51,0.9717764250138351,0.9578947368421052,0.981178579430876
perm_opt,51,0.5823842065299925,2.6923076923076925,2.1861155514957753
perm,51,6136.0,2446.0,9591.0
oldcount,51,9896.0,862.0,4051.0
optcount,51,9570.0,820.0,3977.0
opt_old,51,0.9670573969280517,0.951276102088167,0.9817329054554431
perm_opt,51,0.6411703239289446,2.9829268292682927,2.411616796580337
perm,51,6136.0,2526.0,9703.0
oldcount,51,9900.0,874.0,3987.0
optcount,51,9366.0,808.0,3851.0
opt_old,51,0.946060606060606,0.9244851258581236,0.9658891397040381
perm_opt,51,0.6551355968396327,3.126237623762376,2.51960529732537
perm,51,6136.0,2474.0,9609.0
oldcount,51,10274.0,894.0,4233.0
optcount,51,9932.0,846.0,4133.0
opt_old,51,0.9667120887677633,0.9463087248322147,0.976376092605717
perm_opt,51,0.6178010471204188,2.92434988179669,2.3249455601258164
perm,51,6136.0,2358.0,9443.0
oldcount,51,10184.0,884.0,4103.0
optcount,51,9794.0,838.0,4033.0
opt_old,51,0.9617046347211312,0.9479638009049773,0.9829393126980258
perm_opt,51,0.6265060240963856,2.8138424821002386,2.3414331762955616
perm,51,6136.0,2474.0,9557.0
oldcount,51,10448.0,922.0,4301.0
optcount,51,10014.0,866.0,4169.0
opt_old,51,0.9584609494640123,0.9392624728850325,0.969309462915601
perm_opt,51,0.6127421609746355,2.856812933025404,2.2923962580954664
perm,51,6136.0,2514.0,9677.0
oldcount,51,9946.0,884.0,4057.0
optcount,51,9508.0,822.0,3917.0
opt_old,51,0.9559621958576312,0.9298642533936652,0.9654917426669953
perm_opt,51,0.6453512831299958,3.0583941605839415,2.470513147817207
perm,51,6136.0,2382.0,9415.0
oldcount,51,10222.0,896.0,4285.0
optcount,51,9828.0,842.0,4155.0
opt_old,51,0.9614556838192134,0.9397321428571429,0.969661610268378
perm_opt,51,0.6243386243386243,2.828978622327791,2.2659446450060168
perm,51,6136.0,2570.0,9761.0
oldcount,51,10158.0,898.0,4171.0
optcount,51,9808.0,852.0,4075.0
opt_old,51,0.9655443985036425,0.9487750556792873,0.976983936705826
perm_opt,51,0.6256117455138662,3.016431924882629,2.3953374233128835
perm,51,6136.0,2386.0,9457.0
oldcount,51,10412.0,896.0,4207.0
optcount,51,9884.0,832.0,4043.0
opt_old,51,0.949289281598156,0.9285714285714286,0.9610173520323271
perm_opt,51,0.6208012950222582,2.8677884615384617,2.339104625278259
perm,51,6136.0,2534.0,9687.0
oldcount,51,10260.0,896.0,4207.0
optcount,51,9900.0,850.0,4099.0
opt_old,51,0.9649122807017544,0.9486607142857143,0.9743285001188495
perm_opt,51,0.6197979797979798,2.981176470588235,2.363259331544279
perm,51,6136.0,2410.0,9509.0
oldcount,51,10122.0,886.0,4013.0
optcount,51,9604.0,824.0,3889.0
opt_old,51,0.9488243430152143,0.9300225733634312,0.9691004236232246
perm_opt,51,0.6389004581424407,2.924757281553398,2.4451015685266135
perm,51,6136.0,2474.0,9593.0
oldcount,51,10516.0,924.0,4211.0
optcount,51,9944.0,852.0,4079.0
opt_old,51,0.9456066945606695,0.922077922077922,0.9686535264782712
perm_opt,51,0.6170555108608206,2.903755868544601,2.3518019122333906
perm,51,6136.0,2454.0,9559.0
oldcount,51,9938.0,882.0,4177.0
optcount,51,9408.0,818.0,4029.0
opt_old,51,0.9466693499698129,0.927437641723356,0.964567871678238
perm_opt,51,0.6522108843537415,3.0,2.372549019607843
perm,51,6136.0,2574.0,9775.0
oldcount,51,9952.0,884.0,4059.0
optcount,51,9528.0,828.0,3921.0
opt_old,51,0.957395498392283,0.9366515837104072,0.9660014781966001
perm_opt,51,0.6439966414777498,3.108695652173913,2.492986483040041
perm,51,6136.0,2394.0,9445.0
oldcount,51,10250.0,900.0,4113.0
optcount,51,9808.0,850.0,3995.0
opt_old,51,0.9568780487804878,0.9444444444444444,0.9713104789691223
perm_opt,51,0.6256117455138662,2.816470588235294,2.3642052565707132
perm,51,6136.0,2454.0,9563.0
oldcount,51,9944.0,884.0,4041.0
optcount,51,9486.0,824.0,3877.0
opt_old,51,0.9539420756234915,0.9321266968325792,0.959415986142044
perm_opt,51,0.6468479865064305,2.9781553398058254,2.4665978849626
perm,51,6136.0,2434.0,9537.0
oldcount,51,10298.0,906.0,4183.0
optcount,51,9954.0,860.0,4083.0
opt_old,51,0.9665954554282385,0.9492273730684326,0.976093712646426
perm_opt,51,0.6164356037773759,2.8302325581395347,2.3357825128581924
perm,51,6136.0,2382.0,9467.0
oldcount,51,10208.0,892.0,4163.0
optcount,51,9760.0,834.0,4039.0
opt_old,51,0.9561128526645768,0.9349775784753364,0.9702137881335575
