name,n,Toffoli,CNOT,1-qubit
perm,8,4210.0,2380.0,7227.0
oldcount,8,2210.0,448.0,1337.0
optcount,8,1036.0,260.0,855.0
opt_old,8,0.4687782805429864,0.5803571428571429,0.6394913986537023
perm_opt,8,4.063706563706564,9.153846153846153,8.452631578947368
perm,8,4056.0,2422.0,7209.0
oldcount,8,2176.0,442.0,1321.0
optcount,8,1252.0,296.0,957.0
opt_old,8,0.5753676470588235,0.669683257918552,0.72445117335352
perm_opt,8,3.2396166134185305,8.182432432432432,7.532915360501567
perm,8,3986.0,2432.0,7151.0
oldcount,8,2244.0,454.0,1353.0
optcount,8,1118.0,274.0,907.0
opt_old,8,0.4982174688057041,0.6035242290748899,0.6703621581670363
perm_opt,8,3.565295169946333,8.875912408759124,7.884233737596472
perm,8,3916.0,2374.0,7023.0
oldcount,8,2226.0,450.0,1343.0
optcount,8,1074.0,266.0,889.0
opt_old,8,0.48247978436657685,0.5911111111111111,0.6619508562918839
perm_opt,8,3.6461824953445063,8.924812030075188,7.899887514060742
perm,8,4168.0,2338.0,7091.0
oldcount,8,2202.0,446.0,1333.0
optcount,8,1176.0,284.0,933.0
opt_old,8,0.5340599455040872,0.6367713004484304,0.6999249812453113
perm_opt,8,3.54421768707483,8.232394366197184,7.60021436227224
perm,8,3804.0,2306.0,6799.0
oldcount,8,2178.0,442.0,1321.0
optcount,8,1054.0,262.0,865.0
opt_old,8,0.4839302112029385,0.5927601809954751,0.6548069644208933
perm_opt,8,3.609108159392789,8.801526717557252,7.860115606936416
perm,8,4140.0,2406.0,7217.0
oldcount,8,2244.0,452.0,1345.0
optcount,8,988.0,252.0,827.0
opt_old,8,0.44028520499108736,0.5575221238938053,0.6148698884758365
perm_opt,8,4.190283400809717,9.547619047619047,8.726723095525998
perm,8,4210.0,2480.0,7425.0
oldcount,8,2158.0,438.0,1305.0
optcount,8,1198.0,288.0,949.0
opt_old,8,0.5551436515291936,0.6575342465753424,0.7272030651340996
perm_opt,8,3.5141903171953257,8.61111111111111,7.824025289778715
perm,8,4112.0,2418.0,7227.0
oldcount,8,2238.0,452.0,1345.0
optcount,8,1168.0,284.0,941.0
opt_old,8,0.5218945487042002,0.6283185840707964,0.6996282527881041
perm_opt,8,3.5205479452054793,8.514084507042254,7.680127523910733
perm,8,4252.0,2542.0,7557.0
oldcount,8,2174.0,442.0,1319.0
optcount,8,1084.0,270.0,909.0
opt_old,8,0.49862005519779207,0.6108597285067874,0.689158453373768
perm_opt,8,3.922509225092251,9.414814814814815,8.313531353135314
perm,8,4168.0,2478.0,7365.0
oldcount,8,2182.0,442.0,1319.0
optcount,8,1138.0,278.0,929.0
opt_old,8,0.5215398716773603,0.6289592760180995,0.7043214556482184
perm_opt,8,3.662565905096661,8.913669064748202,7.927879440258343
perm,8,4014.0,2524.0,7427.0
oldcount,8,2228.0,450.0,1343.0
optcount,8,1172.0,284.0,931.0
opt_old,8,0.526032315978456,0.6311111111111111,0.6932241250930752
perm_opt,8,3.4249146757679183,8.887323943661972,7.977443609022556
perm,8,3986.0,2388.0,7105.0
oldcount,8,2236.0,452.0,1345.0
optcount,8,1068.0,266.0,869.0
opt_old,8,0.4776386404293381,0.588495575221239,0.6460966542750929
perm_opt,8,3.7322097378277155,8.977443609022556,8.176064441887227
perm,8,4042.0,2484.0,7325.0
oldcount,8,2174.0,442.0,1317.0
optcount,8,1114.0,274.0,909.0
opt_old,8,0.5124195032198712,0.6199095022624435,0.6902050113895216
perm_opt,8,3.6283662477558347,9.065693430656934,8.058305830583059
perm,8,4098.0,2520.0,7425.0
oldcount,8,2216.0,448.0,1333.0
optcount,8,1150.0,278.0,909.0
opt_old,8,0.5189530685920578,0.6205357142857143,0.68192048012003
perm_opt,8,3.5634782608695654,9.06474820143885,8.168316831683168
perm,8,4126.0,2452.0,7319.0
oldcount,8,2238.0,452.0,1347.0
optcount,8,1068.0,264.0,867.0
opt_old,8,0.4772117962466488,0.584070796460177,0.643652561247216
perm_opt,8,3.863295880149813,9.287878787878787,8.441753171856979
perm,8,4028.0,2374.0,7099.0
oldcount,8,2242.0,452.0,1343.0
optcount,8,1080.0,268.0,883.0
opt_old,8,0.4817127564674398,0.5929203539823009,0.6574832464631423
