name,n,Toffoli,CNOT,1-qubit
optcount,4,32.0,24.0,67.0
opt_old,4,1.0,1.0,1.0
perm_opt,4,4.1875,4.666666666666667,4.880597014925373
perm,4,134.0,112.0,329.0
oldcount,4,36.0,26.0,73.0
optcount,4,36.0,26.0,73.0
opt_old,4,1.0,1.0,1.0
perm_opt,4,3.7222222222222223,4.3076923076923075,4.506849315068493
perm,4,116.0,106.0,299.0
oldcount,4,36.0,26.0,75.0
optcount,4,36.0,26.0,75.0
opt_old,4,1.0,1.0,1.0
perm_opt,4,3.2222222222222223,4.076923076923077,3.986666666666667
perm,4,104.0,94.0,257.0
oldcount,4,34.0,24.0,67.0
optcount,4,34.0,24.0,67.0
opt_old,4,1.0,1.0,1.0
perm_opt,4,3.0588235294117645,3.9166666666666665,3.8358208955223883
perm,4,110.0,92.0,265.0
oldcount,4,40.0,28.0,79.0
optcount,4,40.0,28.0,79.0
opt_old,4,1.0,1.0,1.0
perm_opt,4,2.75,3.2857142857142856,3.3544303797468356
perm,4,98.0,80.0,223.0
oldcount,4,36.0,26.0,73.0
optcount,4,36.0,26.0,73.0
opt_old,4,1.0,1.0,1.0
perm_opt,4,2.7222222222222223,3.076923076923077,3.0547945205479454
perm,4,116.0,106.0,297.0
oldcount,4,40.0,28.0,79.0
optcount,4,40.0,28.0,79.0
opt_old,4,1.0,1.0,1.0
perm_opt,4,2.9,3.7857142857142856,3.759493670886076
perm,4,146.0,124.0,349.0
oldcount,4,32.0,24.0,67.0
optcount,4,32.0,24.0,67.0
opt_old,4,1.0,1.0,1.0
perm_opt,4,4.5625,5.166666666666667,5.208955223880597
perm,4,128.0,106.0,299.0
oldcount,4,36.0,26.0,73.0
optcount,4,36.0,26.0,73.0
opt_old,4,1.0,1.0,1.0
perm_opt,4,3.5555555555555554,4.076923076923077,4.095890410958904
perm,4,104.0,98.0,267.0
oldcount,4,40.0,28.0,79.0
optcount,4,40.0,28.0,79.0
opt_old,4,1.0,1.0,1.0
perm_opt,4,2.6,3.5,3.3797468354430378
perm,4,116.0,102.0,275.0
oldcount,4,36.0,26.0,73.0
optcount,4,36.0,26.0,73.0
opt_old,4,1.0,1.0,1.0
perm_opt,4,3.2222222222222223,3.923076923076923,3.767123287671233
perm,4,140.0,130.0,363.0
oldcount,4,36.0,26.0,73.0
optcount,4,36.0,26.0,73.0
opt_old,4,1.0,1.0,1.0
perm_opt,4,3.888888888888889,5.0,4.972602739726027
perm,4,122.0,108.0,313.0
oldcount,4,30.0,22.0,61.0
optcount,4,30.0,22.0,61.0
opt_old,4,1.0,1.0,1.0
perm_opt,4,4.066666666666666,4.909090909090909,5.131147540983607
perm,4,146.0,128.0,371.0
oldcount,4,40.0,28.0,79.0
optcount,4,40.0,28.0,79.0
opt_old,4,1.0,1.0,1.0
perm_opt,4,3.65,4.571428571428571,4.69620253164557
perm,4,134.0,120.0,343.0
oldcount,4,28.0,20.0,55.0
optcount,4,28.0,20.0,55.0
opt_old,4,1.0,1.0,1.0
perm_opt,4,4.785714285714286,6.0,6.236363636363636
perm,4,116.0,98.0,281.0
oldcount,4,36.0,26.0,73.0
optcount,4,36.0,26.0,73.0
opt_old,4,1.0,1.0,1.0
perm_opt,4,3.2222222222222223,3.769230769230769,3.8493150684931505
perm,4,128.0,110.0,311.0
oldcount,4,32.0,24.0,67.0
optcount,4,32.0,24.0,67.0
opt_old,4,1.0,1.0,1.0
perm_opt,4,4.0,4.583333333333333,4.641791044776119
perm,4,134.0,112.0,327.0
oldcount,4,36.0,26.0,73.0
optcount,4,36.0,26.0,73.0
opt_old,4,1.0,1.0,1.0
perm_opt,4,3.7222222222222223,4.3076923076923075,4.47945205479452
perm,4,122.0,104.0,293.0
oldcount,4,40.0,28.0,79.0
optcount,4,40.0,28.0,79.0
opt_old,4,1.0,1.0,1.0
perm_opt,4,3.05,3.7142857142857144,3.7088607594936707
perm,4,122.0,112.0,311.0
oldcount,4,36.0,26.0,73.0
optcount,4,36.0,26.0,73.0
opt_old,4,1.0,1.0,1.0
perm_opt,4,3.388888888888889,4.3076923076923075,4.260273972602739
perm,4,134.0,112.0,321.0
oldcount,4,40.0,28.0,79.0
optcount,4,40.0,28.0,79.0
opt_old,4,1.0,1.0,1.0
perm_opt,4,3.35,4.0,4.063291139240507
perm,4,134.0,116.0,333.0
oldcount,4,36.0,26.0,73.0
optcount,4,36.0,26.0,73.0
opt_old,4,1.0,1.0,1.0
perm_opt,4,3.7222222222222223,4.461538461538462,4.561643835616438
perm,4,134.0,112.0,325.0
oldcount,4,36.0,26.0,73.0
optcount,4,36.0,26.0,73.0
opt_old,4,1.0,1.0,1.0
perm_opt,4,3.7222222222222223,4.3076923076923075,4.4520547945205475
perm,4,146.0,128.0,363.0
oldcount,4,36.0,26.0,73.0
optcount,4,36.0,26.0,73.0
opt_old,4,1.0,1.0,1.0
perm_opt,4,4.055555555555555,4.923076923076923,4.972602739726027
perm,4,146.0,140.0,389.0
oldcount,4,30.0,20.0,55.0
optcount,4,30.0,20.0,55.0
opt_old,4,1.0,1.0,1.0
perm_opt,4,4.866666666666666,7.0,7.072727272727272
perm,4,134.0,108.0,321.0
oldcount,4,30.0,22.0,61.0
optcount,4,30.0,22.0,61.0
opt_old,4,1.0,1.0,1.0
perm_opt,4,4.466666666666667,4.909090909090909,5.262295081967213
perm,4,122.0,104.0,287.0
oldcount,4,30.0,22.0,61.0
optcount,4,30.0,22.0,61.0
opt_old,4,1.0,1.0,1.0
perm_opt,4,4.066666666666666,4.7272727272727275,4.704918032786885
perm,4,122.0,112.0,317.0
oldcount,4,34.0,24.0,67.0
optcount,4,34.0,24.0,67.0
opt_old,4,1.0,1.0,1.0
perm_opt,4,3.588235294117647,4.666666666666667,4.731343283582089
perm,4,146.0,124.0,357.0
oldcount,4,36.0,26.0,73.0
optcount,4,36.0,26.0,73.0
opt_old,4,1.0,1.0,1.0
perm_opt,4,4.055555555555555,4.769230769230769,4.890410958904109
perm,4,128.0,118.0,321.0
oldcount,4,36.0,26.0,73.0
optcount,4,36.0,26.0,73.0
opt_old,4,1.0,1.0,1.0
perm_opt,4,3.5555555555555554,4.538461538461538,4.397260273972603
perm,4,104.0,82.0,237.0
oldcount,4,40.0,28.0,79.0
optcount,4,40.0,28.0,79.0
opt_old,4,1.0,1.0,1.0
perm_opt,4,2.6,2.9285714285714284,3.0
perm,4,128.0,106.0,303.0
oldcount,4,36.0,26.0,73.0
optcount,4,36.0,26.0,73.0
opt_old,4,1.0,1.0,1.0
perm_opt,4,3.5555555555555554,4.076923076923077,4.1506849315068495
perm,4,122.0,108.0,313.0
oldcount,4,32.0,24.0,69.0
optcount,4,32.0,24.0,69.0
opt_old,4,1.0,1.0,1.0
perm_opt,4,3.8125,4.5,4.536231884057971
perm,4,134.0,112.0,311.0
oldcount,4,26.0,20.0,55.0
optcount,4,26.0,20.0,55.0
opt_old,4,1.0,1.0,1.0
perm_opt,4,5.153846153846154,5.6,5.654545454545454
perm,4,122.0,108.0,299.0
oldcount,4,32.0,24.0,67.0
optcount,4,32.0,24.0,67.0
opt_old,4,1.0,1.0,1.0
perm_opt,4,3.8125,4.5,4.462686567164179
perm,5,218.0,168.0,503.0
oldcount,5,84.0,40.0,115.0
optcount,5,84.0,40.0,115.0
opt_old,5,1.0,1.0,1.0
perm_opt,5,2.5952380952380953,4.2,4.373913043478261
perm,5,194.0,142.0,425.0
oldcount,5,84.0,40.0,115.0
optcount,5,84.0,40.0,115.0
opt_old,5,1.0,1.0,1.0
perm_opt,5,2.3095238095238093,3.55,3.6956521739130435
perm,5,234.0,144.0,475.0
oldcount,5,72.0,34.0,105.0
optcount,5,72.0,34.0,105.0
opt_old,5,1.0,1.0,1.0
perm_opt,5,3.25,4.235294117647059,4.523809523809524
perm,5,178.0,134.0,403.0
oldcount,5,78.0,36.0,105.0
optcount,5,78.0,36.0,105.0
opt_old,5,1.0,1.0,1.0
perm_opt,5,2.282051282051282,3.7222222222222223,3.8380952380952382
perm,5,154.0,104.0,327.0
oldcount,5,70.0,34.0,105.0
optcount,5,70.0,34.0,105.0
opt_old,5,1.0,1.0,1.0
perm_opt,5,2.2,3.0588235294117645,3.1142857142857143
perm,5,218.0,164.0,497.0
oldcount,5,84.0,40.0,113.0
optcount,5,78.0,38.0,109.0
opt_old,5,0.9285714285714286,0.95,0.9646017699115044
perm_opt,5,2.7948717948717947,4.315789473684211,4.559633027522936
perm,5,218.0,168.0,507.0
oldcount,5,74.0,36.0,101.0
optcount,5,74.0,36.0,101.0
opt_old,5,1.0,1.0,1.0
perm_opt,5,2.945945945945946,4.666666666666667,5.01980198019802
perm,5,218.0,136.0,439.0
oldcount,5,76.0,36.0,101.0
optcount,5,70.0,34.0,95.0
opt_old,5,0.9210526315789473,0.9444444444444444,0.9405940594059405
perm_opt,5,3.1142857142857143,4.0,4.621052631578947
perm,5,202.0,152.0,463.0
oldcount,5,80.0,40.0,117.0
optcount,5,80.0,40.0,117.0
opt_old,5,1.0,1.0,1.0
perm_opt,5,2.525,3.8,3.9572649572649574
perm,5,234.0,164.0,511.0
oldcount,5,80.0,38.0,111.0
optcount,5,80.0,38.0,111.0
opt_old,5,1.0,1.0,1.0
perm_opt,5,2.925,4.315789473684211,4.603603603603603
perm,5,194.0,142.0,429.0
oldcount,5,70.0,34.0,99.0
optcount,5,70.0,34.0,99.0
opt_old,5,1.0,1.0,1.0
perm_opt,5,2.7714285714285714,4.176470588235294,4.333333333333333
perm,5,250.0,188.0,561.0
oldcount,5,90.0,42.0,121.0
optcount,5,90.0,42.0,121.0
opt_old,5,1.0,1.0,1.0
perm_opt,5,2.7777777777777777,4.476190476190476,4.636363636363637
perm,5,186.0,144.0,437.0
oldcount,5,74.0,34.0,105.0
optcount,5,74.0,34.0,105.0
opt_old,5,1.0,1.0,1.0
perm_opt,5,2.5135135135135136,4.235294117647059,4.161904761904762
perm,5,210.0,142.0,441.0
oldcount,5,86.0,42.0,123.0
optcount,5,86.0,42.0,123.0
opt_old,5,1.0,1.0,1.0
perm_opt,5,2.441860465116279,3.380952380952381,3.5853658536585367
perm,5,218.0,152.0,473.0
oldcount,5,84.0,40.0,119.0
optcount,5,84.0,40.0,119.0
opt_old,5,1.0,1.0,1.0
perm_opt,5,2.5952380952380953,3.8,3.9747899159663866
perm,5,170.0,116.0,367.0
oldcount,5,74.0,36.0,113.0
optcount,5,74.0,36.0,113.0
opt_old,5,1.0,1.0,1.0
perm_opt,5,2.2972972972972974,3.2222222222222223,3.247787610619469
perm,5,234.0,136.0,449.0
oldcount,5,72.0,34.0,99.0
optcount,5,72.0,34.0,99.0
opt_old,5,1.0,1.0,1.0
perm_opt,5,3.25,4.0,4.5353535353535355
perm,5,210.0,150.0,465.0
oldcount,5,92.0,44.0,125.0
optcount,5,92.0,44.0,125.0
opt_old,5,1.0,1.0,1.0
perm_opt,5,2.282608695652174,3.409090909090909,3.72
perm,5,218.0,172.0,509.0
oldcount,5,76.0,38.0,107.0
optcount,5,66.0,34.0,95.0
opt_old,5,0.868421052631579,0.8947368421052632,0.8878504672897196
perm_opt,5,3.303030303030303,5.0588235294117645,5.3578947368421055
perm,5,234.0,160.0,497.0
oldcount,5,80.0,38.0,111.0
optcount,5,80.0,38.0,111.0
opt_old,5,1.0,1.0,1.0
perm_opt,5,2.925,4.2105263157894735,4.4774774774774775
perm,5,202.0,140.0,445.0
oldcount,5,84.0,40.0,115.0
optcount,5,84.0,40.0,115.0
opt_old,5,1.0,1.0,1.0
perm_opt,5,2.4047619047619047,3.5,3.869565217391304
perm,5,218.0,148.0,467.0
oldcount,5,96.0,46.0,131.0
optcount,5,96.0,46.0,131.0
opt_old,5,1.0,1.0,1.0
perm_opt,5,2.2708333333333335,3.217391304347826,3.564885496183206
perm,5,218.0,156.0,485.0
oldcount,5,86.0,42.0,121.0
optcount,5,86.0,42.0,121.0
opt_old,5,1.0,1.0,1.0
perm_opt,5,2.5348837209302326,3.7142857142857144,4.008264462809917
perm,5,234.0,176.0,527.0
oldcount,5,78.0,38.0,113.0
optcount,5,78.0,38.0,113.0
opt_old,5,1.0,1.0,1.0
perm_opt,5,3.0,4.631578947368421,4.663716814159292
perm,5,234.0,156.0,491.0
oldcount,5,86.0,42.0,119.0
optcount,5,80.0,40.0,113.0
opt_old,5,0.9302325581395349,0.9523809523809523,0.9495798319327731
perm_opt,5,2.925,3.9,4.345132743362832
perm,5,194.0,146.0,431.0
oldcount,5,94.0,44.0,125.0
optcount,5,94.0,44.0,125.0
opt_old,5,1.0,1.0,1.0
perm_opt,5,2.0638297872340425,3.3181818181818183,3.448
perm,5,234.0,156.0,487.0
oldcount,5,84.0,40.0,117.0
optcount,5,84.0,40.0,117.0
opt_old,5,1.0,1.0,1.0
perm_opt,5,2.7857142857142856,3.9,4.162393162393163
perm,5,210.0,150.0,453.0
oldcount,5,80.0,38.0,111.0
optcount,5,80.0,38.0,111.0
opt_old,5,1.0,1.0,1.0
perm_opt,5,2.625,3.9473684210526314,4.081081081081081
perm,5,178.0,138.0,409.0
oldcount,5,78.0,38.0,113.0
optcount,5,78.0,38.0,113.0
opt_old,5,1.0,1.0,1.0
perm_opt,5,2.282051282051282,3.6315789473684212,3.6194690265486726
perm,5,234.0,160.0,501.0
oldcount,5,78.0,38.0,115.0
optcount,5,78.0,38.0,115.0
opt_old,5,1.0,1.0,1.0
perm_opt,5,3.0,4.2105263157894735,4.356521739130435
perm,5,178.0,126.0,377.0
oldcount,5,76.0,36.0,107.0
optcount,5,76.0,36.0,107.0
opt_old,5,1.0,1.0,1.0
perm_opt,5,2.3421052631578947,3.5,3.5233644859813085
perm,5,218.0,156.0,479.0
oldcount,5,84.0,40.0,113.0
optcount,5,84.0,40.0,113.0
opt_old,5,1.0,1.0,1.0
perm_opt,5,2.5952380952380953,3.9,4.238938053097345
perm,5,218.0,148.0,459.0
oldcount,5,70.0,34.0,103.0
optcount,5,70.0,34.0,103.0
opt_old,5,1.0,1.0,1.0
perm_opt,5,3.1142857142857143,4.352941176470588,4.456310679611651
perm,5,202.0,156.0,469.0
oldcount,5,80.0,40.0,115.0
optcount,5,80.0,40.0,115.0
opt_old,5,1.0,1.0,1.0
perm_opt,5,2.525,3.9,4.078260869565217
perm,5,202.0,148.0,453.0
